Year,Month,Day,Hour,Wave_Height,Wave_Dir,Wave_Period
2006,12,29,15,3.71,6.96,182.41
2006,12,29,18,4.32,7.7,179.61
2006,12,29,21,5.03,8.4,181.67
2006,12,30,0,5.33,9.13,188.56
2006,12,30,3,5.37,9.37,186.39
2006,12,30,6,5.68,9.72,188.69
2006,12,30,9,5.94,9.99,187.15
2006,12,30,12,5.86,10.21,192.08
2006,12,30,15,5.47,10.28,196.46
2006,12,30,18,5.2,10.21,200.65
2006,12,30,21,4.96,10.05,207.76
2006,12,31,0,4.63,9.81,212.3
2006,12,31,3,4.4,9.46,215.85
2006,12,31,6,4.28,9.35,219.28
2006,12,31,9,4.21,9.19,225
2006,12,31,12,4.22,12.28,252.55
2006,12,31,15,4.23,12.53,254.76
2006,12,31,18,4.1,12.47,257.3
2006,12,31,21,3.87,12.38,258.93
2007,1,1,0,3.55,12.3,260.06
2007,1,1,3,3.43,12.25,260.94
2007,1,1,6,3.37,12.28,261.68
2007,1,1,9,3.34,12.33,260.89
2007,1,1,12,3.53,12.28,258.83
2007,1,1,15,3.58,12.29,256.14
2007,1,1,18,3.57,12.46,256.02
2007,1,1,21,3.57,12.61,257.71
2007,1,2,0,3.65,12.66,260.19
2007,1,2,3,3.88,8.13,289.84
2007,1,2,6,4.24,8.59,300.15
2007,1,2,9,4.73,9.15,311.72
2007,1,2,12,5.22,10.14,320.77
2007,1,2,15,5.65,11.6,320.25
2007,1,2,18,5.97,11.98,326.32
2007,1,2,21,5.97,12.59,329.37
2007,1,3,0,5.72,12.2,330.2
2007,1,3,3,5.32,11.52,336.32
2007,1,3,6,4.9,11.37,337.11
2007,1,3,9,4.39,11.38,337.19
2007,1,3,12,3.95,11.7,316.89
2007,1,3,15,3.88,11.77,313.35
2007,1,3,18,4.09,11.73,311.9
2007,1,3,21,4.32,7.75,227.83
2007,1,4,0,4.26,10.44,295.04
2007,1,4,3,4.09,10.5,300.46
2007,1,4,6,3.9,10.49,289.22
2007,1,4,9,3.69,10.44,267.03
2007,1,4,12,3.51,10.48,267.32
2007,1,4,15,3.22,10.66,274.74
2007,1,4,18,3.34,10.72,275.93
2007,1,4,21,3.78,10.52,280.03
2007,1,5,0,3.94,9.84,322.9
2007,1,5,3,3.75,14.29,258.33
2007,1,5,6,3.5,14.23,257.4
2007,1,5,9,3.23,14.11,256.66
2007,1,5,12,3.03,13.39,255.02
2007,1,5,15,2.98,13.1,254.93
2007,1,5,18,3.32,12.92,254.79
2007,1,5,21,3.53,7.74,256.49
2007,1,6,0,3.67,8.39,257.08
2007,1,6,3,3.79,9.46,256.28
2007,1,6,6,3.89,10.16,256.47
2007,1,6,9,4.08,11.11,256.82
2007,1,6,12,4.38,12.03,259.37
2007,1,6,15,4.66,14.46,269.25
2007,1,6,18,4.67,14.46,268.13
2007,1,6,21,4.52,14.37,267.05
2007,1,7,0,4.49,14.16,265.99
2007,1,7,3,4.63,13.69,264.85
2007,1,7,6,4.65,13.48,264.78
2007,1,7,9,4.6,13.27,265.17
2007,1,7,12,4.27,13.09,265.49
2007,1,7,15,4,12.83,265.32
2007,1,7,18,3.93,12.28,263.02
2007,1,7,21,4.02,12.03,263.05
2007,1,8,0,4.07,11.89,263.79
2007,1,8,3,4.01,11.9,263.98
2007,1,8,6,3.85,12.17,264.51
2007,1,8,9,3.64,12.41,264.92
2007,1,8,12,3.4,12.48,265.53
2007,1,8,15,3.21,12.33,267
2007,1,8,18,3.14,12.16,271.76
2007,1,8,21,3.2,12.04,278.54
2007,1,9,0,3.37,11.94,285.36
2007,1,9,3,3.67,11.74,293.49
2007,1,9,6,3.84,11.35,308.18
2007,1,9,9,4.05,11.25,313.09
2007,1,9,12,4.1,11.1,317.57
2007,1,9,15,4.07,11.07,320.64
2007,1,9,18,3.62,11.19,327.6
2007,1,9,21,5.14,10.51,338.35
2007,1,10,0,5.13,10.64,338.14
2007,1,10,3,4.6,10.69,337.82
2007,1,10,6,4.29,10.79,333.88
2007,1,10,9,4.3,11.38,333.66
2007,1,10,12,4.42,12.14,332.6
2007,1,10,15,4.5,12.29,333.28
2007,1,10,18,4.52,12.29,334.93
2007,1,10,21,4.4,12.29,336.46
2007,1,11,0,3.95,12.53,337.36
2007,1,11,3,3.73,12.78,308.58
2007,1,11,6,4.29,12.85,298.31
2007,1,11,9,5.22,7.86,170.55
2007,1,11,12,5.16,8.74,197.44
2007,1,11,15,4.75,9.08,209.22
2007,1,11,18,4.46,11.57,261.55
2007,1,11,21,4.31,11.96,257.94
2007,1,12,0,4.41,12.26,257.05
2007,1,12,3,5.11,12.89,258.76
2007,1,12,6,5.48,13.37,258.15
2007,1,12,9,5.49,14.26,256.88
2007,1,12,12,5.29,14.4,257.38
2007,1,12,15,5.3,14.31,258.41
2007,1,12,18,5.65,14.32,259.62
2007,1,12,21,5.33,14.45,261.34
2007,1,13,0,5.31,14.31,261.85
2007,1,13,3,5.11,14.07,262.29
2007,1,13,6,4.8,13.6,261.42
2007,1,13,9,4.62,13.33,261.11
2007,1,13,12,4.56,13.26,261.11
2007,1,13,15,4.44,13.23,261.03
2007,1,13,18,4.15,13.21,260.24
2007,1,13,21,3.91,13.21,259.71
2007,1,14,0,4.12,13.32,260.53
2007,1,14,3,3.97,13.42,260.95
2007,1,14,6,3.73,13.35,259.99
2007,1,14,9,3.47,13.17,259.22
2007,1,14,12,3.25,13.14,259.53
2007,1,14,15,3.02,13.19,259.65
2007,1,14,18,2.97,13.15,259.44
2007,1,14,21,3.13,13.05,259.14
2007,1,15,0,3.56,12.89,259.08
2007,1,15,3,5.2,8.46,238.84
2007,1,15,6,6.94,10.63,254.59
2007,1,15,9,7.27,11.72,259.31
2007,1,15,12,6.42,12.02,258.7
2007,1,15,15,5.53,12.1,256.56
2007,1,15,18,5.02,12.08,256.16
2007,1,15,21,4.97,11.86,254.19
2007,1,16,0,4.64,11.55,249.24
2007,1,16,3,4.28,11.62,246.9
2007,1,16,6,4.21,11.81,249.62
2007,1,16,9,4.31,11.99,257.9
2007,1,16,12,4.43,12.08,266.51
2007,1,16,15,4.53,11.93,269.96
2007,1,16,18,4.53,9.35,294.28
2007,1,16,21,4.45,9.9,300.97
2007,1,17,0,4.38,11.87,291.46
2007,1,17,3,4.51,11.99,308.8
2007,1,17,6,4.57,11.93,319.42
2007,1,17,9,4.37,11.87,325.12
2007,1,17,12,4.1,11.81,328.01
2007,1,17,15,3.93,11.64,329.73
2007,1,17,18,3.86,11.29,338.61
2007,1,17,21,3.85,11.13,342.19
2007,1,18,0,3.73,11.2,346.38
2007,1,18,3,3.7,11.56,356.22
2007,1,18,6,3.83,11.49,356.55
2007,1,18,9,3.9,11.17,355.01
2007,1,18,12,3.91,11.02,346
2007,1,18,15,3.85,10.82,341.62
2007,1,18,18,3.91,10.65,347.05
2007,1,18,21,4,13.22,293.66
2007,1,19,0,3.94,13.18,290.95
2007,1,19,3,3.82,10.3,1.95
2007,1,19,6,3.78,10.1,1.12
2007,1,19,9,3.64,9.89,0.58
2007,1,19,12,3.37,9.59,0.06
2007,1,19,15,3.11,9.13,1.79
2007,1,19,18,2.9,9.05,1.48
2007,1,19,21,2.65,9.06,358.84
2007,1,20,0,2.56,9.11,354.34
2007,1,20,3,2.67,14.83,250.76
2007,1,20,6,3.08,14.54,252.13
2007,1,20,9,3.31,13.95,252.29
2007,1,20,12,3.35,13.26,252.99
2007,1,20,15,3.58,6.43,78
2007,1,20,18,3.41,6.75,70.37
2007,1,20,21,3.32,7.37,25.72
2007,1,21,0,3.68,7.97,9.17
2007,1,21,3,3.89,8.46,7.94
2007,1,21,6,4.16,8.67,10.37
2007,1,21,9,4.87,9.87,4.57
2007,1,21,12,5.49,10.63,2.55
2007,1,21,15,5.56,10.81,7.84
2007,1,21,18,5.25,10.58,11.22
2007,1,21,21,4.93,10.11,15.67
2007,1,22,0,4.57,10,15.72
2007,1,22,3,4.15,9.9,16.77
2007,1,22,6,3.91,9.72,18.21
2007,1,22,9,3.83,9.2,11.88
2007,1,22,12,3.78,9.01,8.4
2007,1,22,15,3.78,8.88,3.52
2007,1,22,18,4.01,8.68,356.91
2007,1,22,21,4.5,8.95,352.59
2007,1,23,0,4.83,9.19,350.94
2007,1,23,3,4.78,9.54,352.32
2007,1,23,6,4.59,9.9,350.87
2007,1,23,9,4.37,9.98,349.97
2007,1,23,12,4.17,10.05,350.5
2007,1,23,15,3.81,10.29,352.62
2007,1,23,18,3.68,10.77,358.43
2007,1,23,21,3.89,10.58,0.12
2007,1,24,0,4.1,10.07,0.19
2007,1,24,3,4.06,9.37,359.76
2007,1,24,6,3.72,9.31,358.42
2007,1,24,9,3.47,9.72,351.44
2007,1,24,12,3.3,9.66,344.31
2007,1,24,15,3.12,9.28,342.02
2007,1,24,18,2.91,9.04,340.67
2007,1,24,21,2.65,8.9,339.62
2007,1,25,0,2.36,8.72,336.97
2007,1,25,3,2.02,8.45,337.69
2007,1,25,6,1.87,8.39,325.95
2007,1,25,9,2,14.26,264.29
2007,1,25,12,2.31,6.33,278.48
2007,1,25,15,2.79,7.01,279.95
2007,1,25,18,3.29,8.48,296.36
2007,1,25,21,3.89,9.03,307.28
2007,1,26,0,4.54,9.61,313.78
2007,1,26,3,5.15,10.49,317.37
2007,1,26,6,5.58,10.79,319.88
2007,1,26,9,5.82,10.86,320.33
2007,1,26,12,5.82,10.66,319.76
2007,1,26,15,5.88,10.28,324.57
2007,1,26,18,6.16,10.26,327.62
2007,1,26,21,6.6,10.93,330.59
2007,1,27,0,6.83,11.75,346.28
2007,1,27,3,6.89,12.25,351.16
2007,1,27,6,6.81,12.55,354.67
2007,1,27,9,6.5,12.94,3.2
2007,1,27,12,6.04,12.93,4.8
2007,1,27,15,5.54,12.78,6.6
2007,1,27,18,5.01,12.47,3.87
2007,1,27,21,4.68,12.29,5.27
2007,1,28,0,4.44,12.18,6.31
2007,1,28,3,4.2,12.05,7.07
2007,1,28,6,4.09,11.81,7.56
2007,1,28,9,4.1,11.23,3.31
2007,1,28,12,4.14,10.58,356.99
2007,1,28,15,4.39,9.21,294.24
2007,1,28,18,4.55,9.23,305.76
2007,1,28,21,4.45,9.31,317.73
2007,1,29,0,4.1,9.51,312.79
2007,1,29,3,3.8,9.77,312.55
2007,1,29,6,3.57,9.99,309.12
2007,1,29,9,3.39,10.18,306.23
2007,1,29,12,3.2,10.49,307.24
2007,1,29,15,3.17,11.25,319.34
2007,1,29,18,3.38,11.23,331.45
2007,1,29,21,3.61,11.19,340.27
2007,1,30,0,3.77,11.02,342.85
2007,1,30,3,3.81,10.75,341.22
2007,1,30,6,3.8,10.55,336.38
2007,1,30,9,3.76,10.39,320.9
2007,1,30,12,3.68,10.7,319.75
2007,1,30,15,3.87,10.31,291.88
2007,1,30,18,3.96,9.68,282.71
2007,1,30,21,3.9,9.56,277.56
2007,1,31,0,3.87,9.73,272.38
2007,1,31,3,3.82,13.22,262.71
2007,1,31,6,3.74,12.99,260.91
2007,1,31,9,3.67,12.94,259.52
2007,1,31,12,3.63,13.06,258.95
2007,1,31,15,3.6,13.1,259.01
2007,1,31,18,3.56,13.22,259.91
2007,1,31,21,3.47,13.61,260.8
2007,2,1,0,3.36,14.01,262.41
2007,2,1,3,3.21,13.78,261.13
2007,2,1,6,3.07,13.46,261.01
2007,2,1,9,2.98,13.21,261.1
2007,2,1,12,2.94,13.02,261.07
2007,2,1,15,2.97,12.84,261.1
2007,2,1,18,3.05,12.62,260.01
2007,2,1,21,3.15,12.26,260.25
2007,2,2,0,3.18,11.98,260.93
2007,2,2,3,3.13,11.83,261.7
2007,2,2,6,3.11,11.77,262.96
2007,2,2,9,3.5,11.77,264.15
2007,2,2,12,3.95,16.36,273.97
2007,2,2,15,4.32,15.77,272.72
2007,2,2,18,4.62,15.14,272.16
2007,2,2,21,4.72,14.42,271.93
2007,2,3,0,4.58,14.27,271.4
2007,2,3,3,4.31,14.12,270.93
2007,2,3,6,4.03,13.67,270.41
2007,2,3,9,3.8,13.41,269.45
2007,2,3,12,3.81,13.34,268.22
2007,2,3,15,3.94,13.24,266.91
2007,2,3,18,3.95,13.14,265.85
2007,2,3,21,3.89,13.01,266.15
2007,2,4,0,3.87,12.88,266.94
2007,2,4,3,3.94,12.78,268.68
2007,2,4,6,4.07,13,272.04
2007,2,4,9,4.22,13.02,275.63
2007,2,4,12,4.27,12.93,275.76
2007,2,4,15,4.31,12.98,274.29
2007,2,4,18,4.3,12.99,272.41
2007,2,4,21,4.42,12.92,271.15
2007,2,5,0,4.44,12.78,270.84
2007,2,5,3,4.44,9.15,299.86
2007,2,5,6,4.88,9.32,319.8
2007,2,5,9,5.52,10.01,327.97
2007,2,5,12,5.82,10.35,335.93
2007,2,5,15,5.92,10.97,342.13
2007,2,5,18,5.77,11.11,347.28
2007,2,5,21,5.35,11.19,348.23
2007,2,6,0,5.03,11.27,348.17
2007,2,6,3,4.8,11.51,348.24
2007,2,6,6,4.55,11.92,345.48
2007,2,6,9,4.31,11.6,351.18
2007,2,6,12,4.08,11.16,357.1
2007,2,6,15,3.79,10.68,359.64
2007,2,6,18,3.48,10.19,2.37
2007,2,6,21,3.18,9.83,4.93
2007,2,7,0,2.88,9.3,2.73
2007,2,7,3,2.63,9.05,4.33
2007,2,7,6,2.42,8.82,5.61
2007,2,7,9,2.24,8.43,1.53
2007,2,7,12,2.09,8.24,2.38
2007,2,7,15,1.97,8.11,3.32
2007,2,7,18,1.88,7.94,4.16
2007,2,7,21,1.82,7.76,358.45
2007,2,8,0,1.74,7.72,358.93
2007,2,8,3,1.67,7.79,359.8
2007,2,8,6,1.59,7.98,6.33
2007,2,8,9,1.49,8.06,8.4
2007,2,8,12,1.4,8.04,10.59
2007,2,8,15,1.33,7.96,12.72
2007,2,8,18,1.34,7.77,7.39
2007,2,8,21,1.39,7.6,9.44
2007,2,9,0,1.4,7.49,12.94
2007,2,9,3,1.35,7.39,17.96
2007,2,9,6,1.26,4.77,49
2007,2,9,9,1.14,14.66,259.31
2007,2,9,12,1.11,14.63,258.91
2007,2,9,15,1.23,14.54,259.36
2007,2,9,18,1.43,14.39,260.6
2007,2,9,21,1.64,14.28,261.94
2007,2,10,0,1.79,14.28,262.56
2007,2,10,3,1.9,14.24,262.97
2007,2,10,6,2.04,14.2,262.46
2007,2,10,9,2.22,14.12,262.21
2007,2,10,12,2.46,10.84,4.97
2007,2,10,15,2.69,10.54,6.21
2007,2,10,18,2.84,10.3,4.79
2007,2,10,21,2.9,10.17,4.91
2007,2,11,0,2.95,10.14,4.83
2007,2,11,3,3,11.93,354.82
2007,2,11,6,3.04,10.25,6.04
2007,2,11,9,3.12,10.36,8.01
2007,2,11,12,3.2,10.49,10.63
2007,2,11,15,3.26,10.52,26
2007,2,11,18,3.32,10.56,132.59
2007,2,11,21,3.36,10.65,159.79
2007,2,12,0,3.36,10.81,163.92
2007,2,12,3,3.32,10.93,165.23
2007,2,12,6,3.25,10.68,166.51
2007,2,12,9,3.21,10.8,168.45
2007,2,12,12,3.28,10.98,170.03
2007,2,12,15,3.38,10.97,170.25
2007,2,12,18,3.44,10.72,170.01
2007,2,12,21,3.4,16.03,254.51
2007,2,13,0,3.25,15.72,255.38
2007,2,13,3,3.07,14.98,253.44
2007,2,13,6,2.95,14.66,254.16
2007,2,13,9,2.86,14.46,254.97
2007,2,13,12,2.74,14.13,255.41
2007,2,13,15,2.59,13.55,253.83
2007,2,13,18,2.42,13.37,254.5
2007,2,13,21,2.26,13.29,254.88
2007,2,14,0,2.17,13.26,254.64
2007,2,14,3,2.25,13.17,254.52
2007,2,14,6,2.45,13.02,255.49
2007,2,14,9,2.69,12.77,256.59
2007,2,14,12,2.8,12.35,255.81
2007,2,14,15,2.75,11.99,257.24
2007,2,14,18,2.68,11.67,258.57
2007,2,14,21,2.62,11.09,257.62
2007,2,15,0,2.55,7.5,177.25
2007,2,15,3,2.66,7.31,173.62
2007,2,15,6,2.96,14.1,257.2
2007,2,15,9,3.13,14,258.49
2007,2,15,12,3.22,13.41,257.35
2007,2,15,15,3.71,13.24,258.43
2007,2,15,18,4.42,7.76,162.44
2007,2,15,21,5.11,8.34,164.98
2007,2,16,0,5.55,8.95,171.45
2007,2,16,3,6.15,9.24,176.51
2007,2,16,6,6.25,9.76,184.64
2007,2,16,9,6.08,9.85,187.74
2007,2,16,12,5.82,9.79,188.8
2007,2,16,15,5.64,9.69,188.19
2007,2,16,18,5.49,9.55,187.48
2007,2,16,21,5.21,9.28,183.58
2007,2,17,0,5,9.12,184.45
2007,2,17,3,4.84,9.06,186.58
2007,2,17,6,4.41,8.92,191.52
2007,2,17,9,3.89,8.45,186.9
2007,2,17,12,3.48,8.33,186.68
2007,2,17,15,3.14,8.3,187.24
2007,2,17,18,2.86,8.27,189.1
2007,2,17,21,2.62,8.25,192.01
2007,2,18,0,2.44,12.95,252.28
2007,2,18,3,2.28,13.59,254.1
2007,2,18,6,2.21,13.89,261.86
2007,2,18,9,2.27,13.24,266.31
2007,2,18,12,2.31,12.52,267.66
2007,2,18,15,2.25,12.2,270.33
2007,2,18,18,2.13,11.63,271.79
2007,2,18,21,1.98,11.42,272.31
2007,2,19,0,1.83,11.12,272.92
2007,2,19,3,1.71,10.86,274.08
2007,2,19,6,1.62,10.61,276.48
2007,2,19,9,1.52,10.14,281.02
2007,2,19,12,1.43,9.94,292.14
2007,2,19,15,1.35,9.83,311.34
2007,2,19,18,1.29,9.74,333.3
2007,2,19,21,1.26,9.7,346.33
2007,2,20,0,1.43,9.77,347.59
2007,2,20,3,2.05,9.82,347.7
2007,2,20,6,2.91,7.13,37.19
2007,2,20,9,3.56,7.95,31.74
2007,2,20,12,3.74,8.22,31.7
2007,2,20,15,3.72,8.31,31.28
2007,2,20,18,3.72,8.43,32.06
2007,2,20,21,3.61,8.75,25.59
2007,2,21,0,3.44,9.02,26.94
2007,2,21,3,3.52,8.96,28.69
2007,2,21,6,4.11,8.37,165.41
2007,2,21,9,4.59,9.01,169.04
2007,2,21,12,4.58,9.2,170.78
2007,2,21,15,4.41,9.14,171.3
2007,2,21,18,4.16,8.85,172.07
2007,2,21,21,3.81,8.13,174.57
2007,2,22,0,3.51,11.28,223.54
2007,2,22,3,3.36,11.32,227.28
2007,2,22,6,3.33,14.13,256.51
2007,2,22,9,3.29,13.39,255.35
2007,2,22,12,3.21,13.1,255.93
2007,2,22,15,3.18,7.49,172.52
2007,2,22,18,3.23,7.81,171.16
2007,2,22,21,3.48,8.45,172.09
2007,2,23,0,3.93,10.5,180.57
2007,2,23,3,4.41,10.44,173.13
2007,2,23,6,4.86,10.84,176.66
2007,2,23,9,5.51,10.96,175.79
2007,2,23,12,5.89,11.06,176.05
2007,2,23,15,6.05,10.96,176.52
2007,2,23,18,6.06,10.81,176.65
2007,2,23,21,5.85,10.49,173.54
2007,2,24,0,5.55,10.21,172.81
2007,2,24,3,5.4,10.12,172.57
2007,2,24,6,5.49,10.13,172.7
2007,2,24,9,5.54,10.15,173.96
2007,2,24,12,5.32,10.07,174.89
2007,2,24,15,4.95,9.92,175.88
2007,2,24,18,4.6,9.76,177.92
2007,2,24,21,4.19,9.48,175.94
2007,2,25,0,3.81,14.79,255.88
2007,2,25,3,3.43,14.49,256.11
2007,2,25,6,3.08,14.18,256.2
2007,2,25,9,2.78,13.58,253.29
2007,2,25,12,2.49,13.29,253.63
2007,2,25,15,2.21,13.07,254.23
2007,2,25,18,1.95,12.75,254.63
2007,2,25,21,1.75,12.24,251.65
2007,2,26,0,1.57,12.08,252.06
2007,2,26,3,1.42,12,253.22
2007,2,26,6,1.36,7.09,321.06
2007,2,26,9,1.46,8.6,309.57
2007,2,26,12,1.92,8.27,311.84
2007,2,26,15,2.97,7.66,320.37
2007,2,26,18,3.46,7.7,325.3
2007,2,26,21,3.51,7.72,326.57
2007,2,27,0,3.56,7.98,323.21
2007,2,27,3,3.37,8.18,323.45
2007,2,27,6,3.06,8.17,325.72
2007,2,27,9,2.79,8.17,326.99
2007,2,27,12,2.48,8.24,326.41
2007,2,27,15,2.15,10.8,263.29
2007,2,27,18,2.02,10.76,262.1
2007,2,27,21,2.09,8.53,319.93
2007,2,28,0,2.16,5.63,161.83
2007,2,28,3,2.41,7.38,190.96
2007,2,28,6,3.07,8.73,191.03
2007,2,28,9,3.82,9.15,179.82
2007,2,28,12,4.15,9.17,175.82
2007,2,28,15,4.03,9.09,173.52
2007,2,28,18,3.79,8.82,171.9
2007,2,28,21,3.7,8.33,170.4
2007,3,1,0,3.69,8.22,173.1
2007,3,1,3,3.46,8.29,175.31
2007,3,1,6,3.19,8.33,181.57
2007,3,1,9,2.88,8.39,188.85
2007,3,1,12,2.63,8.42,195.87
2007,3,1,15,2.48,8.39,208.78
2007,3,1,18,2.32,8.29,243.97
2007,3,1,21,2.34,8.07,306.71
2007,3,2,0,2.54,7.76,330.19
2007,3,2,3,2.75,7.92,331.3
2007,3,2,6,3.03,8.42,335.87
2007,3,2,9,3.39,8.89,335.98
2007,3,2,12,3.68,10.6,311.78
2007,3,2,15,3.77,10.68,318.94
2007,3,2,18,3.65,10.52,323.19
2007,3,2,21,3.58,10.52,326.24
2007,3,3,0,3.68,12.93,314.22
2007,3,3,3,3.74,12.75,321.5
2007,3,3,6,3.61,12.06,326.85
2007,3,3,9,3.38,11.75,325.5
2007,3,3,12,3.15,11.51,335.18
2007,3,3,15,2.94,11.3,334.86
2007,3,3,18,2.8,11.22,333.82
2007,3,3,21,2.89,11.28,333.66
2007,3,4,0,3.19,11.2,335.1
2007,3,4,3,3.2,11.08,337.32
2007,3,4,6,2.92,10.95,339.9
2007,3,4,9,2.66,10.86,341.18
2007,3,4,12,2.47,10.75,340.23
2007,3,4,15,2.34,10.56,334.91
2007,3,4,18,2.34,10.29,329
2007,3,4,21,2.74,10.21,319.38
2007,3,5,0,3.19,6.39,166.43
2007,3,5,3,3.93,7.18,162.97
2007,3,5,6,4.77,8.38,168.26
2007,3,5,9,5.93,9.42,174.47
2007,3,5,12,6.5,10.17,180.65
2007,3,5,15,6.16,10.18,179.13
2007,3,5,18,5.26,9.98,177.46
2007,3,5,21,4.44,9.66,176.38
2007,3,6,0,4.36,9.08,175.36
2007,3,6,3,4.74,8.9,175.23
2007,3,6,6,5.15,8.98,173.01
2007,3,6,9,5.56,9.16,171.22
2007,3,6,12,5.7,9.39,170.21
2007,3,6,15,5.7,9.82,179.79
2007,3,6,18,5.04,9.95,185.96
2007,3,6,21,4.29,9.89,191.54
2007,3,7,0,3.9,9.82,198.07
2007,3,7,3,3.75,9.62,201.22
2007,3,7,6,3.59,9.37,188.99
2007,3,7,9,3.32,9.17,191.09
2007,3,7,12,3.24,9.07,198.23
2007,3,7,15,3.24,8.99,208.88
2007,3,7,18,3.18,8.7,215.58
2007,3,7,21,3.03,8.1,198.05
2007,3,8,0,2.82,7.73,193.73
2007,3,8,3,2.59,7.36,199.2
2007,3,8,6,2.46,12.18,249.95
2007,3,8,9,2.51,11.95,250.01
2007,3,8,12,2.68,11.54,250.64
2007,3,8,15,2.74,11.09,252.13
2007,3,8,18,2.74,11.17,253.27
2007,3,8,21,2.76,11.23,254.44
2007,3,9,0,2.84,11.19,255.2
2007,3,9,3,3.13,11.14,255.96
2007,3,9,6,3.22,7.43,224.66
2007,3,9,9,3.27,8.12,243.44
2007,3,9,12,3.37,9.87,259.15
2007,3,9,15,3.46,10.28,256
2007,3,9,18,3.62,10.87,254.52
2007,3,9,21,3.83,11.4,254.39
2007,3,10,0,4.03,11.94,256.15
2007,3,10,3,4.3,12.3,256.56
2007,3,10,6,4.94,13.35,258.65
2007,3,10,9,5.8,13.65,261.41
2007,3,10,12,6.21,14.3,264.37
2007,3,10,15,6.11,14.35,264.83
2007,3,10,18,5.73,14.26,264.82
2007,3,10,21,5.35,13.93,266.11
2007,3,11,0,4.96,13.53,266.56
2007,3,11,3,4.58,13.4,265.5
2007,3,11,6,4.31,13.35,264.07
2007,3,11,9,4.26,13.35,263.76
2007,3,11,12,4.39,13.32,263.48
2007,3,11,15,4.44,13.23,263.01
2007,3,11,18,4.31,13.15,262.33
2007,3,11,21,4.17,13.07,261.74
2007,3,12,0,4.13,13.07,262.11
2007,3,12,3,4.46,13.5,262.99
2007,3,12,6,4.84,16.1,269.85
2007,3,12,9,4.8,15.91,268.38
2007,3,12,12,4.69,15.9,267.93
2007,3,12,15,4.55,15.75,267.22
2007,3,12,18,4.52,15.54,266.88
2007,3,12,21,4.65,14.87,265.68
2007,3,13,0,4.96,14.58,264.79
2007,3,13,3,5.19,14.39,264.58
2007,3,13,6,5.37,13.97,263.59
2007,3,13,9,5.54,13.34,262.9
2007,3,13,12,5.52,13.23,262.79
2007,3,13,15,5.28,13.22,262.53
2007,3,13,18,5,13.22,261.73
2007,3,13,21,4.78,13.28,260.92
2007,3,14,0,4.6,13.45,260.87
2007,3,14,3,4.38,13.31,261.18
2007,3,14,6,4.09,13.15,261.31
2007,3,14,9,3.75,12.96,261.27
2007,3,14,12,3.58,12.68,261.91
2007,3,14,15,3.55,12.43,262.28
2007,3,14,18,3.55,12.18,263.05
2007,3,14,21,3.53,11.8,264.42
2007,3,15,0,3.63,11.54,266.57
2007,3,15,3,3.76,11.15,264.58
2007,3,15,6,3.9,11.05,265.22
2007,3,15,9,4.24,11.32,264.91
2007,3,15,12,4.56,11.66,268.57
2007,3,15,15,4.57,11.95,269.71
2007,3,15,18,4.37,12.87,273.79
2007,3,15,21,4.31,12.96,273.83
2007,3,16,0,4.38,8.92,262.61
2007,3,16,3,4.45,9.38,262.16
2007,3,16,6,4.57,10.6,264.67
2007,3,16,9,4.68,10.6,264.28
2007,3,16,12,4.75,10.73,263.39
2007,3,16,15,5.01,10.79,262.53
2007,3,16,18,5.4,10.94,263.03
2007,3,16,21,5.56,11.8,266.17
2007,3,17,0,5.47,12.34,266.34
2007,3,17,3,5.37,12.8,268.22
2007,3,17,6,5.18,12.99,267.46
2007,3,17,9,4.94,13.03,267.73
2007,3,17,12,4.58,13.04,268.17
2007,3,17,15,4.18,12.95,268.99
2007,3,17,18,3.75,12.53,267.78
2007,3,17,21,3.43,12.22,267.73
2007,3,18,0,3.39,12.11,267.99
2007,3,18,3,3.91,11.97,267.36
2007,3,18,6,4.27,11.58,267.49
2007,3,18,9,4.8,11.44,269.96
2007,3,18,12,4.57,12.38,259.7
2007,3,18,15,4.09,12.93,262.22
2007,3,18,18,5.07,9.43,344.92
2007,3,18,21,5.83,9.76,345.53
2007,3,19,0,6.08,9.85,349.72
2007,3,19,3,5.86,9.62,353.69
2007,3,19,6,5.66,9.28,358.93
2007,3,19,9,5.62,9.22,359.64
2007,3,19,12,5.69,9.33,357.05
2007,3,19,15,6.52,11.86,328.42
2007,3,19,18,8.07,12.96,330.47
2007,3,19,21,9.18,13.35,336.76
2007,3,20,0,9.41,13.5,342
2007,3,20,3,9.06,13.47,346.34
2007,3,20,6,8.64,13.37,349.5
2007,3,20,9,8.2,13.26,351.82
2007,3,20,12,7.67,13.17,353.28
2007,3,20,15,7.14,13.03,354.34
2007,3,20,18,6.64,12.8,355.31
2007,3,20,21,6.15,12.39,356.25
2007,3,21,0,5.66,12.15,357.05
2007,3,21,3,5.2,11.99,358.08
2007,3,21,6,4.7,11.79,359.4
2007,3,21,9,4.03,11.39,358.73
2007,3,21,12,3.39,11.09,0.13
2007,3,21,15,3,10.97,1.23
2007,3,21,18,3.01,10.86,1.49
2007,3,21,21,3.3,9.71,314.05
2007,3,22,0,3.57,8.55,258.34
2007,3,22,3,3.29,8.56,259.19
2007,3,22,6,2.86,8.45,259.75
2007,3,22,9,2.55,8.46,262.22
2007,3,22,12,2.36,8.39,266.04
2007,3,22,15,2.22,8.39,270.42
2007,3,22,18,2.13,8.86,277.83
